OCCU_DESC,WK_TYPE,CJOB1_COUNT,CJOB_NAME1,CJOB2_COUNT,CJOB_NAME2,JOB_PERSON,STOP_DATE,JOB_DETAIL,CITYNAME,EXPERIENCE,WKTIME,SALARYCD,NT_L,NT_U,EDGRDESC,URL_QUERY,COMPNAME,TRANDATE
"業務秘書",全職,01,經營／行政／總務,010202,行政事務秘書,1,額滿為止,"歡迎應屆畢業生、或即將畢業者亦可先進入協會(部分工時)，於畢業後轉正職。1. 諳英文，能回覆英文郵件。2. 孰悉( Word， Excel， PowerPoint、收發e-mail )等文書作業，並具備簡報作業能力。3. 會使用Canva軟體、如會CorelDRAW 更佳。 (第3項非必需)4. 協會行政、會務事項辦理(如會員聯繫、會員活動)、會議(通知，製作會議記錄並追蹤處理決議事項)。5. 協助管理(發文和維護)協會社群網站和LINE群。6. 協助籌備和執行各種內部或外部活動，從準備物資到現場支持，確保活動順利進行。7. 其他主管交辦事項。其他: 請於應徵前先稍微了解協會。金融科技產業是快速變化的行業，需要擁有求知求新動力的夥伴加入！臺灣金融科技協會（TFTA）是一個非營利組織，協會宗旨在於協助政府、金融業與金融科技業溝通與合作、推動生態圈發展與服務創新、加速金融產業轉型、推動國際交流與協作與培育金融科技人才，促進金融科技產業之蓬勃發展。 主要作業: 會員聯繫、舉辦線上研討會、線下論壇、參訪、法規調適建議、國際活動連結網站: http://www.fintech.org.tw/ 協會臉書: https://www.facebook.com/fintech.org.tw/ 協會Linkedin: https://www.linkedin.com/company/taiwanfintech",台北市大安區,無,日班,月薪,33000,40000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2602035&HIRE_ID=13913957","臺灣金融科技協會",20251106
"門市人員(南港區)",全職,06,客服／門市,060203,專櫃／門市（人員／儲備幹部）,3,20260107,"1.收銀導購  2.商品點收上架  3.顧客服務  4.庫存整理、盤點  5.工作環境清潔",台北市南港區,無,中班,月薪,37000,50000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=410548&HIRE_ID=13924863","台灣卡多摩嬰童館股份有限公司",20251107
"鐘點教師助理員",全職,17,醫療／美容／保健,170113,照顧服務員,1,額滿為止,"(1)生活自理指導⚫ 協助與指導學生保持個人整潔⚫ 協助與指導學生穿脫衣物 、 如廁或換尿布⚫ 協助與指導學生用餐準備、餵食及餐後處理⚫ 協助學生維持正確姿勢或擺位及使用輔具⚫ 協助與指導學生午休(2)教學協助⚫ 協助與指導學生課程參與 含體育游泳課程⚫ 協助分組教學或個別教學⚫ 協助執行治療師建議訓練之活動⚫ 協助老師觀察、記錄學生學習及行為表現⚫ 協助製作教材教具⚫ 協助教學設備及環境維護⚫ 協助學生參加課堂 評 量(3安全維 護⚫ 協助老師執行學生情緒行為處理策略⚫ 協助維護學生上、下學、在校作息及校外教學安全⚫ 協助與指導學生按課表、作息轉換學習場所⚫ 協助處理突發事件會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。",台北市士林區,無,日班,時薪,199,-,高職,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2588369&HIRE_ID=13897331","臺北市立啟明學校",20251030
"報關出口OP人員(台北)",全職,02,業務／貿易／銷售,020202,押匯及報關人員,1,20260203,"1.執行各項簽押及出口相關文件作業製作2.與客戶端溝通及各港口關區通關進度之連繫及協調3.貨物運送車輛取送貨之聯繫安排與協調4.主管/客戶端交辦事項",台北市中正區,1年以上,日班,月薪,32000,38000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=38788&HIRE_ID=13976301","建新國際股份有限公司",20251203
"台灣首店 【松屋】x【松のや】西門町複合店 《大夜》兼職人員",兼職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,5,額滿為止,"⭐全台首間複合店【松屋】x【松乃家】即將來台，誠邀熱情夥伴一同加入！⭐松屋西門町店將會轉型為「一間店內提供兩個品牌商品的店鋪」。在同一間店，即可享受兩個品牌的美味體驗！【 松 屋 】提供牛肉飯、咖哩和定食等餐點【松乃家】以現炸豬排為主打菜色，為日本店鋪數量第一的炸豬排專門店⭐工作內容說明⭐①開店前和閉店後準備②店鋪環境整潔之維持③內場廚房餐點製作④顧客服務⑤店鋪營運相關工作及幹部交辦事項",台北市萬華區,無,部份工時：23時00分至08時00分,時薪,215,265,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2387419&HIRE_ID=13882715","台灣松屋餐飲股份有限公司 ",20251028
"業務助理",全職,02,業務／貿易／銷售,020103,業務助理,2,20260117,"執行業務相關的行政、後勤工作：協助業務人員帳務相關的行政庶務  維護廠商、工程等行政事務處裡進出貨管理及帳務作業客服窗口作業熟OFFICE（懂繪圖或工程圖者加分）其他主管交辦事項。(無求職意願勿洽)",台北市南港區,1年以上,日班,月薪,35000,40000,高職,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=309352&HIRE_ID=13941553","有萬科技股份有限公司　　",20251120
"家庭照顧服務員",全職,17,醫療／美容／保健,170113,照顧服務員,1,20251216,"在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。",台北市北投區,無,,月薪,32000,35000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2610255&HIRE_ID=13989705","陳小姐",20251209
"【台北車站捷運旁】-夜班代班保全(20戶商辦/可兼職或全職)",全職,18,保全／軍警消,180101,保全人員,1,額滿為止,"1.負責門禁管理。2.郵務及包裹管理。3.緊急狀況處理及應變。4.住戶意見紀錄及呈報。5.執行委員會交辦事項。6.支援正班人員休假*戶數少，基本保全勤務工作，首重大廳櫃台禮節問好及應對服務其次對於櫃台中控防災設施發報以及車道管制工作要能緊急正確處置。*要會智生活巡邏打點掃碼使用。*上班前會安排實習教育訓練（有薪）*此職缺為兼職性質;若需全職，可安排搭配其它區域案場1.依照勞基法規定288小時休假制度。2.無經驗可(願接受勤務教育訓練)，無前科紀錄3.享有三節慶禮金(品)、團體意外險、勞健保、提撥6%、特休等(手機重度使用者請勿應徵)【不是真的要找工作者，請您勿投履歷，以免浪費您我的聯繫時間，謝謝！】【請先投遞履歷！經主管審閱後會再通知安排面試時間！】",台北市中正區,無,夜班,日薪,1700,1900,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2238727&HIRE_ID=13984781","平安保全股份有限公司",20251205
"美髮設計師",全職,17,醫療／美容／保健,170202,美髮技術員,2,20260109,"專業剪髮、染髮，著重服務品質。",台北市松山區,2年以上,日班,月薪,28590,60000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2436107&HIRE_ID=13927339","景美景華精剪屋",20251110
"家庭照顧服務員",全職,17,醫療／美容／保健,170113,照顧服務員,1,20251215,"在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。",台北市中正區,無,,月薪,32000,35000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2609771&HIRE_ID=13987465","吳小姐",20251208
"健身俱樂部服務員 - Health Club Agent",全職,16,旅遊／餐飲／休閒,160205,飯店工作人員,2,20351231,"1. 清潔泳池及三溫暖(包含 維護環境整潔、收送毛巾、補充備品)。2. 處理房客及會員之疑問。3. 測量水質。4. 指導和解說健身器材使用方式及擦拭保養。",台北市中山區,無,日班、夜班、中班,月薪,33000,33000,高職,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=512946&HIRE_ID=13874873","美麗信酒店股份有限公司",20251015
"美容諮詢師",全職,17,醫療／美容／保健,170201,美容技術員,5,20251231,"產品介紹銷售、美容/美體技術服務",台北市中山區,無,中班,月薪,28590,65000,高職,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2417353&HIRE_ID=11161935","采彤股份有限公司",20250627
"房務部房控員",全職,16,旅遊／餐飲／休閒,160105,房務員,1,20251231,"1.了解房客習慣及喜好並執行房間管控2.接受客人電話及櫃檯等電話服務要求3.熟悉德安系統，紀錄及核對房間狀況，保持電腦資料正確4.協助盤點作業5.臨時狀況處理及完成主管交辦事項6.客人遺留物品保管紀錄及備詢7.協助行政文書工作(交接本撰寫、房務員工作安排、班別校對及調整等)",台北市信義區,1年以上,輪班二班制,月薪,32000,36000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1001701&HIRE_ID=12074577","寒舍餐旅管理顧問股份有限公司信義分公司",20240422
"堤諾Tino's Pizza Café【連鎖餐飲集團 店經理】莊敬門市★薪資42K~53K★供員餐 獎金另計",全職,06,客服／門市,060205,連鎖店管理人員,1,額滿為止,"➽➽休假日優於同業， 每月休假8~10天，可以讓您在努力工作與享受生活兼顧【職務內容】 1.成本控管：包括人力成本、營運成本、協助內場的食材控管等。 2.外場管理：確保分店在符合公司文化及精神下正常運作。 3.教育訓練：針對新進人員及外場服務人員進行不定期教育訓練、以使工作人員達到最高標準的服務及表現。 4.危機問題反應及處理。 5.公司內部及外部的溝通管道及對內的上下溝通能力。6.需有曾擔任一家連鎖店以上企業的內部主管經驗。7.餐廳現場經營營運管理，外場sop服務流程執行。【工作內容】1.店舖管理、營運2.富有觀察力，能理性處理客戶訴求，解決問題3.具備門市行政管理、財務作業、及成本控管等基礎知識4.管理及教育員工，擅長溝通協調 5.具有餐飲管理工作經歷管理責任管理4人以下其他條件1.工作態度認真，且積極負責。2.喜歡與人群互動！3.熱衷於團隊活動，能與夥伴們溝通，達成團隊目標！4.二年以上相關管理經驗",台北市信義區,2年以上,日班、夜班,月薪,42000,53000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1127296&HIRE_ID=13936055","商邦餐飲有限公司",20251113
"士林、北投區-兼職居服員《限期發放－到職保障金，無經驗可》居家照顧服務員／居服員／照服員",兼職,17,醫療／美容／保健,170113,照顧服務員,40,20261231,"1. 協助日常生活照顧（如：沐浴、更衣、如廁、翻身拍背等）2. 協助簡易家務（如：掃地、拖地、洗衣、備餐等）3. 陪同外出（就醫、散步、購物等）4. 提供關懷陪伴，觀察身心狀況並回報5.工作地點為：士林區、北投區(可選擇服務區域，會安排服務路線，減少通勤時間)➤專業團隊做後盾　無經驗也不用擔心，我們會協助您快速入門，且有資深專業的團隊作為你堅強的後盾，遇到任何狀況有人協助處理！➤案源穩定、派案快　案源穩定且會事先確認個案資訊，快速派發適配案件並安排服務路線，盡可能讓服務時間不間斷，減少通勤時間與風險，使工作更有效、安全！➤可靠有保障　機構的各類保險皆有行政人員協助辦理，即使有照顧意外、車禍等不幸意外發生，我們會協助你度過困難！",台北市士林區,無,日班、夜班、部份工時：時分至時分,時薪,200,240,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2569041&HIRE_ID=13813887","曜玥顧問有限公司 附設臺北市私立曜玥居家長照機構",20251112
"中山區-清潔人員",全職,19,清潔／家事／托育(保母),190102,清潔工／資源回收人員,1,20261231,"賣場清潔人員薪資:薪資:28600~32000，駐點: 台北市八德路2段306號B3(大全聯中崙店)早班:06:00-14:30中班:14:30-22:30月休8天請洽: 蔡副理 0910-565770請先打電話約面試時間",台北市中山區,無,日班、中班,月薪,28600,32000,國中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1000597&HIRE_ID=13410993","新盛環保有限公司",20251010
"外場正職人員",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,3,20260110,"1、門市營運工作流程熟悉與管理。2、商品知識與食品安全概念的認識與執行。3、顧客服務管理：服務技巧、顧客意見處理、產品推薦銷售、商圈經營。4、門市食材、資材及器具進貨管理：庫存管理、庫存盤點、設備維護。5、門市財務控管：現金流管理、營業報表分析、營運成本的控管。6、單位主管交辦事項。",台北市中正區,無,輪班二班制,月薪,33000,38000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2520241&HIRE_ID=13928537","頌丹樂股份有限公司",20251110
"安全衛生工程師",全職,11,營建／製圖／施作,110105,工地安全衛生工程師,2,20251231,"1.辦理工地教育訓練及緊急應變演練。2.督導及監督各項工程施作前，安全衛生檢查之落實並留存記錄。3.實施工地門禁管制，危險性機械設備之檢查、記錄。4.規劃、教導安全衛生設施之檢點與檢查。5.擔任職安部及各施工處安全衛生教育訓練之講師。",台北市不限,無,日班,月薪,56000,-,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=4948&HIRE_ID=13868223","皇昌營造股份有限公司",20251013
"技術支援工程師 Supporting Engineer(55Plus)",全職,10,技術／維修／操作,100122,FAE工程師,1,20251213,"1.項目支持2.程序問题分析/故障排除3.技術培训4.新產品测试5.網站數據维戶6.常見問题收集",台北市大安區,1年以上,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=20329&HIRE_ID=13869231","欣技資訊股份有限公司",20251013
"日班／夜班 保全員 (豪宅)",全職,18,保全／軍警消,180101,保全人員,10,20260209,"大樓巡邏、防竊作業及竊盜處理工作等安全維護工作。(可任選固定班別)",台北市不限,無,日班、夜班,月薪,44000,48000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=7218&HIRE_ID=13989949","安橋保全股份有限公司",20251209
"水質永續工程專員",全職,01,經營／行政／總務,010206,行政助理,1,額滿為止,"永續水質推動業務支援及其他交辦事項。*國內外大學院校理、工、農、公衛、環境、生態、會計、財務金融、企管、法律、新聞傳播、外文等相關學系學士學位者。*歡迎具環工相關背景者。",台北市中正區,無,日班,月薪,36300,36300,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2374573&HIRE_ID=13897025","有限責任臺北市資料處理勞動合作社",20251027
"HONDA_銷售顧問(二輪台北)",全職,02,業務／貿易／銷售,020305,汽機車銷售人員,3,20260630,"1.銷售HONDA重型機車及週邊產品。2.接待及服務車主、具工作熱忱、表達能力佳。3.備大型重型機車駕照。【對員工基本福利獎金】*保障底薪*周休二日*銷售獎金／季獎金／競賽獎金*邀約維修獎金*油資及電話費補貼*銷售競賽出國獎勵*伙食津貼*生日禮金*春酒及中秋晚宴*員工購車優惠",台北市內湖區,無,輪班二班制,月薪,28590,100000,高職,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=877194&HIRE_ID=13974163","鴻源汽車股份有限公司",20251202
"大廳計時人員",兼職,22,其他職類,220101,兼職人員,10,20251231,"我們的這項職務，負責的工作內容有：．負責為顧客帶位、安排座位、倒水。．將菜單遞給顧客、解決顧客提出之疑問，並給予餐點上的建議。．於顧客用餐完畢後，負責收拾碗盤與清理環境。．並負責結帳、收銀等工作。",台北市中正區,無,部份工時：11時30分至14時30分,時薪,205,215,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2518261&HIRE_ID=12516097","王品餐飲股份有限公司王品台北羅斯褔店",20241227
"★新開幕★ KeePer 台北內湖店 汽車美研匠 (另享額外業績獎金！)",全職,10,技術／維修／操作,100310,汽車美容專業人員,3,20260208,"KeePer 汽車美容｜內湖店 近期即將開幕 熱烈招募中！KeePer 是日本汽車美容龍頭品牌，擁有超過 6，500 間分店。我們將日本「職人精神」帶進台灣，全面引進日本原廠鍍膜技術與標準流程，從零基礎到專業職人，提供完整的教育訓練與清晰的升遷制度，讓你在穩定環境中學習一技之長、打造專業未來。✅ 用雙手傳遞潔淨：細緻打理車內外每一處細節，完成車內吸塵與外部保養。✅ 美研技術：依據日本原廠流程進行鍍膜，讓車輛煥發極致光澤。✅ 重視團隊，彼此成就：共同維持現場品質與節奏，實踐日本職人的精神與態度。 在這裡，我們重視你的生活節奏：✅ 依照勞基法提供每月休假及全年國定假日✅ 每日穩定工時，提供生活與工作平衡的職場環境✅ 提供友善團隊氛圍及發展訓練，重視同仁職涯發展✅ 提供日本進口專屬制服，展現專業形象",台北市內湖區,無,日班,月薪,30000,30000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2499039&HIRE_ID=13985537","捷博股份有限公司",20251208
"房務員",全職,16,旅遊／餐飲／休閒,160105,房務員,3,20251231,"1.客房整理及清潔。2.備品補充",台北市信義區,無,日班,月薪,33000,33000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=1165891&HIRE_ID=13246687","寒舍國際酒店股份有限公司",20250102
"台北市電影委員會-國際組專員A",全職,02,業務／貿易／銷售,020102,業務人員,1,額滿為止,"1.執行台北電影學院活動，國外影視機構聯絡、活動籌備及執行等相關業務。2.執行國際影視業務推廣本會國際形象，負責聯絡國外機構及國內合作單位等相關業務。3.受理協助國外合作製片與國內製片公司媒合及前置作業。4.其他臨時交辦事項。其他：1.熟悉影視產業及製作流程，熟稔公、私部門及跨部門協調聯繫工作。2.具獨力作業能力，活動企劃以及執行能力。3.英文流利，俱備第二外語佳。4.反應靈敏、擅長溝通協調、抗壓性強、細心有耐性者。5.熟電腦文書處理Microsoft Office軟體(Word， Excel， PPT)",台北市大安區,2年以上,日班,月薪,38000,40000,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=451596&HIRE_ID=13912539","財團法人台北市文化基金會",20251103
"英格莉莉兼職人員(1224徵才)",全職,22,其他職類,220101,兼職人員,15,額滿為止,"◎◎◎#061.餐桌佈置及整潔服務2.顧客接待及座位安排3.協助顧客點餐需求與提供建議4.提供客桌邊服務；吧台相關輕食餐點製作(舒芙蕾、鬆餅等)5.整潔門市環境與餐具保養",台北市不限,無,日班、輪班二班制、中班,時薪,190,210,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=615074&HIRE_ID=13948013","六角國際事業股份有限公司",20251121
"帳務／審計主管(需事務所經驗)",全職,04,財務／金融／保險,040106,審計人員,1,20251231,"1. 中小會計師事務所主管的工作內容。2. 部門內人員管理。3. 其他主管交辦事項。4. 解決並督導帳務處理及覆核staff入帳後資料。5. 邏輯清晰、個性穩定、有責任感、態度主動積極。",台北市中山區,5年以上,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2426021&HIRE_ID=13258857","正文會計師事務所",20250107
"台北欣欣百貨店-【輪班】計時人員",兼職,06,客服／門市,060203,專櫃／門市（人員／儲備幹部）,2,額滿為止,"【工作內容】1.顧客服務：商品相關諮詢、收銀結帳、售後服務、商品測試等。2.商品管理：商品進貨搬貨、補貨、商品排面整理、庫存管理等。3.店鋪形象維護：門市清潔、陳列布置等。4.賣場管理、門市營運等相關工作。5.其他主管交代事項等。【工作時間】◆店舖可排班時間帶為9:00~23:00間，可配合的時段，待面試時面議。◆時薪制： 一日工作時間約 8小時，一週約40小時。◆須配合輪班(早晚班)/輪調(學習商圈經營)◆星期六、日，國定假日、春節視店舖人力需求，須配合排班。其他條件◆認同台灣大創品牌精神與理念◆工作認真負責、具微笑、親切有禮服務態度◆善與人溝通合作、重視團隊精神◆對百貨零售有興趣◆能搬運貨品及長時間走動及久站◆具服務業經驗尤佳◆願意接受挑戰及抗壓◆具服務熱忱、喜歡與人接觸",台北市中山區,無,部份工時：時分至時分,時薪,192,-,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=46297&HIRE_ID=13925129","台灣大創百貨股份有限公司",20251107
"家庭照顧服務員",全職,17,醫療／美容／保健,170113,照顧服務員,1,20251219,"在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。",台北市士林區,無,,月薪,32000,35000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2578313&HIRE_ID=13735469","陳先生",20250812
"操作員",全職,10,技術／維修／操作,100308,紙製品技術人員,10,20251218,"機械操作、裁切、抄紙，需搬重20KG。",台北市士林區,無,日班,月薪,31118,35786,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=480&HIRE_ID=13994107","信利昌紙業有限公司",20251210
"家庭照顧服務員",全職,17,醫療／美容／保健,170113,照顧服務員,1,20251216,"在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。",台北市內湖區,無,,月薪,32000,35000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2609927&HIRE_ID=13988665","林先生",20251209
"車站清潔員(此為現場徵才活動職缺)",全職,19,清潔／家事／托育(保母),190104,環境清潔工,5,20251208,"1.火車站清潔服務。2.廁所清潔服務。3.園藝景觀修剪。4.清潔器具操作（例：洗地機）。5.其他主管交辦事項。114年12月6日（六）「中高齡友善職場聯合就業博覽會」活動時間：114年12月6日（六）10：30 ～16：00 (請於15:30前入場)活動地點：臺北車站1樓車站大廳(臺北市中正區北平西路三號) 洽詢電話：02-2338-0277*****請親洽*****想要知道更多活動資訊詳情，請於台北就業大補帖官網查詢 https://okwork.gov.taipei",台北市不限,無,輪班二班制,月薪,29870,-,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=11203&HIRE_ID=13924131","敦瀚股份有限公司",20251107
"國內業務人員",全職,02,業務／貿易／銷售,020102,業務人員,2,20260117,"有熱忱針對企業、團體或個人，從事產品或服務之銷售、業務推廣、客戶開發等工作事項：個性積極，願意主動提供客戶解決方案。有良好的心態，能在工作中不斷提升自我。有耐心溝通、熟空調品牌者，有商用或大型或家用空調銷售經驗者優先錄取。喜歡研究機械、電機、電子等，有主動的意願挑戰高薪者，歡迎投遞～品格優良、喜歡解決問題、有客戶開發經驗、想要有更好的生活品質，公司可支援您全台各地區的銷售！",台北市不限,無,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,高職,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=309352&HIRE_ID=13941541","有萬科技股份有限公司　　",20251120
"【杏子豬排】台北車站微風店-內外場儲備幹部",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,3,20260113,"↗外場服務夥伴↙1. 餐桌佈置及整潔服務2. 顧客接待及座位安排3. 回覆顧客點餐需求與提供建議4. 提供顧客桌邊服務5. 內場廚房支援備料6. 整潔門市環境與餐具保養",台北市中正區,無,日班、夜班,月薪,35000,40000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2311647&HIRE_ID=13936529","王座國際餐飲股份有限公司",20251113
"社區警衛",全職,18,保全／軍警消,180101,保全人員,1,20251213,"1.	安全巡邏依排班計畫，定時巡邏社區範圍，確保社區內所有公共設施、安全設施運行正常，並報告任何異常情況。2.	監控設備監視確保設備運行正常，並及時發現並處理可疑人員或事件。3.	維持社區秩序負責社區內的秩序維護，阻止非法活動並協助處理社區內的衝突或糾紛，必要時報警處理。4.	處理緊急情況需迅速反應處理緊急情況，包括火災、自然災害、設備故障等，並協助居民撤離及聯繫相關應急部門。5.	門禁管理需負責管理社區的門禁系統，確保進出人員及車輛的合法性，並協助來訪的住戶及訪客辦理登記。6.	居民服務/郵件收發需提供居民必要的協助，如協助遺失物品查找、協助住戶聯繫緊急服務等。7.	報告與紀錄需每日完成巡邏報告及其他工作紀錄。8.	協助其他社區活動需要時協助社區委員會的其他活動，如社區集會、安全宣導等。",台北市中正區,1年以上,輪班三班制,月薪,29500,-,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2373111&HIRE_ID=13867653","延平花園大廈管理委員會",20251013
